open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1680307200000,28454.80,28845.30,28180.00,28443.80,256487.222,1680393599999,7298340524.07105,2401480,127870.841,3639363641.61016,0
1680393600000,28443.70,28516.50,27820.00,28161.20,316658.670,1680479999999,8922911429.06440,2802195,153621.035,4329266889.29578,0
1680480000000,28161.30,28540.00,27166.00,27786.10,741665.563,1680566399999,20745208330.25454,5406685,362467.885,10142224927.20930,0
1680566400000,27786.10,28450.00,27650.20,28155.20,432370.612,1680652799999,12148930975.14344,3984245,217893.823,6123096292.81752,0
1680652800000,28155.10,28800.00,27775.00,28154.00,543712.838,1680739199999,15395006484.55794,4531402,271962.292,7702654694.54489,0
1680739200000,28154.00,28175.00,27684.20,28022.80,355916.782,1680825599999,9953310708.79362,3071514,173330.310,4847803106.43654,0
1680825600000,28022.90,28096.00,27755.00,27890.70,219250.178,1680911999999,6118045792.51450,1917751,107602.684,3002745520.71110,0
1680912000000,27890.70,28153.60,27850.10,27924.90,159129.560,1680998399999,4453733138.91332,1314182,79060.895,2212908144.45924,0
1680998400000,27924.90,28539.10,27762.80,28309.40,305861.880,1681084799999,8589117716.66099,2214631,156920.895,4408179639.25343,0
1681084800000,28309.40,29840.00,28153.60,29623.10,580061.925,1681171199999,16759574206.41599,4123452,307108.653,8875711866.48355,0
1681171200000,29623.10,30564.00,29573.90,30185.10,628978.491,1681257599999,18933421282.50967,4729571,320948.789,9662923739.48705,0
1681257600000,30185.10,30480.00,29620.00,29875.00,563668.430,1681343999999,16925990333.74135,4387682,274095.011,8232888836.54609,0
1681344000000,29874.90,30648.90,29836.70,30362.70,436182.494,1681430399999,13196552183.52759,3715786,221110.303,6690678820.49995,0
1681430400000,30362.70,31059.00,29925.00,30453.10,615391.615,1681516799999,18803216668.18100,5129517,305214.369,9328551186.23577,0
1681516800000,30453.00,30599.90,30186.00,30280.40,180234.082,1681603199999,5470537724.74858,1830086,88235.857,2678489804.56793,0
1681603200000,30280.40,30560.00,30102.00,30286.60,210226.019,1681689599999,6372172002.43268,1979267,104891.341,3179663431.59551,0
1681689600000,30286.60,30307.40,29219.90,29420.00,455518.548,1681775999999,13503235174.14893,3560659,216409.834,6414429315.19702,0
1681776000000,29420.10,30480.00,29078.10,30365.80,533189.270,1681862399999,16000595786.75336,4274050,268618.874,8062491742.44141,0
1681862400000,30365.80,30410.00,28557.30,28795.10,643866.110,1681948799999,18890822746.77531,5132636,304917.003,8946658537.96385,0
1681948800000,28795.00,29078.00,27983.00,28229.90,639179.286,1682035199999,18268559026.79414,5539024,312317.655,8928741908.61007,0
1682035200000,28229.90,28368.90,27100.00,27252.50,687832.833,1682121599999,19154822175.12687,5562056,335401.125,9343883615.18001,0
1682121600000,27252.60,27888.00,27126.00,27807.20,345549.021,1682207999999,9486931563.84220,2977249,176885.971,4857095933.51294,0
1682208000000,27807.20,27807.30,27279.70,27576.00,332082.355,1682294399999,9148054894.69136,3098041,162384.617,4473558049.47598,0
1682294400000,27575.90,28000.00,26919.30,27497.50,581268.268,1682380799999,15953818918.34071,5618420,286930.069,7877560164.38120,0
1682380800000,27497.40,28379.90,27176.60,28286.70,508254.515,1682467199999,14045812538.45073,4735859,262433.053,7254921517.45639,0
1682467200000,28286.70,30048.20,27200.00,28395.90,1284924.668,1682553599999,36973550164.94095,8966446,646460.662,18605129887.66778,0
1682553600000,28396.00,29898.00,28365.30,29459.00,952584.739,1682639999999,27782772896.56456,8339857,482300.814,14069917959.83486,0
1682640000000,29459.00,29591.10,28870.00,29300.00,508350.155,1682726399999,14879300727.03726,5098353,251881.846,7373806020.86186,0
1682726400000,29300.00,29443.90,29000.40,29212.70,218013.244,1682812799999,6381226955.68392,2326398,106970.978,3131356693.56310,0
1682812800000,29212.70,29950.00,29067.40,29223.00,417798.846,1682899199999,12308569143.22655,3831415,209537.432,6174181640.74801,0
