open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1704067200000,42314.00,42603.20,42289.60,42503.50,8459.477,1704070799999,359196345.08716,88278,4687.976,199033806.82405,0
1704070800000,42503.50,42832.00,42462.00,42647.90,9043.411,1704074399999,385970069.22236,90351,4783.838,204180582.72378,0
1704074400000,42647.90,42676.90,42530.00,42620.40,4653.067,1704077999999,198220641.34219,52550,2141.259,91220775.72830,0
1704078000000,42620.50,42630.00,42270.00,42369.80,8119.880,1704081599999,344422454.86880,84345,3501.132,148472554.53870,0
1704081600000,42369.80,42439.80,42235.20,42436.60,6356.536,1704085199999,269146468.06440,68026,3155.432,133634583.65040,0
1704085200000,42436.60,42440.00,42207.90,42272.60,4139.557,1704088799999,175215160.58330,52705,1696.938,71827449.35630,0
1704088800000,42272.60,42461.30,42239.10,42423.30,3933.019,1704092399999,166612744.39556,49672,2299.336,97402647.33586,0
1704092400000,42423.40,42536.00,42421.70,42527.00,4455.050,1704095999999,189319260.25150,50970,2086.176,88649535.71810,0
1704096000000,42527.10,42597.30,42489.40,42588.20,3673.746,1704099599999,156291085.19659,47409,1791.092,76203008.49659,0
1704099600000,42588.20,42734.20,42570.00,42688.80,5779.875,1704103199999,246593471.27662,66135,2833.179,120867357.60832,0
1704103200000,42688.80,42795.00,42661.10,42727.70,5806.743,1704106799999,248106239.29510,67379,2905.872,124163066.93960,0
1704106800000,42727.70,42800.00,42638.00,42727.60,5965.038,1704110399999,254818376.62847,67461,2717.682,116111126.10389,0
1704110400000,42727.70,42825.20,42651.10,42682.00,6380.463,1704113999999,272710994.37991,67641,3286.256,140482284.87473,0
1704114000000,42682.00,42787.50,42647.90,42753.90,3269.775,1704117599999,139714168.52920,44067,1772.190,75726341.55330,0
1704117600000,42753.80,42755.80,42614.50,42645.60,5333.959,1704121199999,227567909.99080,65715,2391.936,102050950.88360,0
1704121200000,42645.50,42887.50,42617.60,42818.00,8176.630,1704124799999,349732840.06249,92607,4387.517,187652447.23899,0
1704124800000,42818.00,42898.90,42693.10,42759.70,7126.615,1704128399999,305043132.95100,85744,3470.444,148567141.05070,0
1704128400000,42759.70,42860.80,42734.80,42847.00,3411.019,1704131999999,145972605.84790,48715,1670.386,71481957.21020,0
1704132000000,42847.00,43268.00,42847.00,43148.00,18895.526,1704135599999,814377162.55682,184785,10240.301,441266988.14410,0
1704135600000,43148.00,43593.20,43133.30,43556.20,17037.283,1704139199999,739344424.08290,171283,9415.678,408614035.96080,0
1704139200000,43556.20,43915.50,43548.50,43753.30,23648.197,1704142799999,1034474075.01745,217997,13207.671,577785614.29074,0
1704142800000,43753.20,43853.00,43531.80,43679.80,10536.944,1704146399999,460297605.96579,111303,4713.037,205893025.87540,0
1704146400000,43679.70,43723.80,43426.00,43583.90,6632.907,1704149999999,288856776.61484,79628,3314.391,144332185.92450,0
1704150000000,43584.00,44266.00,43583.90,44230.20,25589.427,1704153599999,1125553984.30731,242565,14789.843,650474448.71751,0
1704153600000,44230.30,45376.00,44200.90,45179.80,59371.002,1704157199999,2657625433.62479,516588,32022.042,1433705417.00703,0
1704157200000,45179.70,45485.70,44750.00,44926.30,33741.976,1704160799999,1521564574.65173,328553,16237.080,732444703.08894,0
1704160800000,44926.50,45428.00,44926.50,45420.00,18557.820,1704164399999,838219234.57737,179904,9533.905,430717494.48358,0
1704164400000,45420.00,45565.00,45167.30,45435.00,18878.543,1704167999999,856605968.66327,198287,8677.513,393845557.37809,0
1704168000000,45434.90,45484.40,45193.10,45211.70,11326.594,1704171599999,513352904.87983,141398,5063.767,229520056.44280,0
1704171600000,45211.50,45366.00,45153.00,45218.20,7931.571,1704175199999,359020533.74245,99577,3793.405,171719811.61323,0
1704175200000,45218.20,45346.20,45163.90,45202.90,5712.130,1704178799999,258544951.27533,74977,2587.299,117111914.69303,0
1704178800000,45202.90,45832.80,45202.50,45495.50,21647.544,1704182399999,984992349.28036,195881,11037.717,502312665.30802,0
1704182400000,45495.60,45905.90,45365.00,45816.80,27098.848,1704185999999,1239327235.91296,262731,14021.427,641306602.51217,0
1704186000000,45816.80,45950.00,45667.70,45730.50,14217.371,1704189599999,651199921.94389,162068,7137.204,326945687.04521,0
1704189600000,45730.00,45772.80,45478.00,45655.70,13818.668,1704193199999,630439672.17052,148893,6111.266,278849026.56720,0
1704193200000,45655.70,45767.60,45258.00,45486.80,17990.732,1704196799999,818220483.55084,176824,8693.897,395433458.66270,0
1704196800000,45486.80,45655.00,45323.20,45355.10,15529.751,1704200399999,706396786.40614,151161,7594.235,345494473.73463,0
1704200400000,45355.10,45760.00,45316.40,45686.30,14990.782,1704203999999,683145217.70561,144522,7510.783,342270932.56270,0
1704204000000,45686.20,45850.00,45026.00,45293.60,35837.352,1704207599999,1628081388.80509,341262,16659.632,756730476.93338,0
1704207600000,45293.50,45359.90,44868.10,45215.00,32589.488,1704211199999,1471080562.43444,319171,15877.880,716865970.09651,0
1704211200000,45215.00,45449.20,44918.00,45393.40,20683.503,1704214799999,934593537.94649,212723,10396.844,469901118.05852,0
1704214800000,45393.40,45423.50,44979.90,45001.20,12326.341,1704218399999,556681918.05164,142352,5811.239,262411107.83680,0
